,Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,description
501,LOC725528,403.0111161,3.721609307,1.153487301,3.226398162,0.001253588,0.0280158,"CLK4-associating serine/arginine rich protein, transcript variant X1"
71,LOC102654090,104.0257253,3.738161241,1.221760752,3.059650782,0.002215952,0.039698737,"apoptogenic protein 1, mitochondrial"
181,LOC409488,525.0824749,3.748657918,1.211734954,3.093628608,0.001977248,0.036839259,"protein-L-isoaspartate(D-aspartate) O-methyltransferase, transcript variant X2"
30,LOC100577081,266.3414236,3.765827699,0.95593319,3.939425617,8.17E-05,0.004917284,"dihydroorotate dehydrogenase (quinone), mitochondrial"
435,LOC552810,137.6124574,3.773062185,1.060638914,3.557348438,0.000374617,0.013309737,uncharacterized LOC552810
342,LOC413934,125.8644016,3.798879129,1.234690081,3.076787599,0.002092443,0.038281003,"sodium-independent sulfate anion transporter, transcript variant X6"
392,LOC552043,797.5150701,3.810868298,1.056926934,3.605611868,0.000311418,0.011879534,probable dimethyladenosine transferase
90,LOC102656914,605.8688344,3.825562888,0.948440981,4.033527616,5.49E-05,0.003740536,acyl-CoA-binding domain-containing protein 6
67,LOC102653930,474.5473137,3.831890154,1.125111277,3.405787705,0.000659735,0.01946217,DNA-directed RNA polymerase III subunit RPC10
455,LOC724551,107.3155046,3.860192018,1.242805996,3.106029444,0.001896178,0.035628829,BRCA1-associated RING domain protein 1
324,LOC413340,1353.57822,3.867398638,0.894048203,4.325716023,1.52E-05,0.001558618,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial"
279,LOC412236,638.2983814,3.869089277,1.200239057,3.223598878,0.001265906,0.028148912,"E3 ubiquitin-protein ligase LRSAM1, transcript variant X2"
66,LOC102653764,767.6125162,3.877813035,1.119721263,3.463194962,0.000533801,0.016634306,waprin-Thr1
363,LOC551448,1051.637205,3.882450201,0.966649345,4.016399762,5.91E-05,0.003932194,"ribose-phosphate pyrophosphokinase 1, transcript variant X2"
108,LOC113218524,309.0924176,3.899051079,1.292581522,3.016483691,0.00255725,0.043680809,"39S ribosomal protein L39, mitochondrial"
537,LOC726542,1269.830406,3.900085719,1.201946318,3.244808576,0.001175296,0.027228717,histone H3
167,LOC409184,256.9060424,3.909397564,1.322235539,2.956657455,0.003109934,0.04959084,"DENN domain-containing protein 1B, transcript variant X3"
241,LOC411144,719.4066966,3.915309611,0.828110198,4.728005548,2.27E-06,0.000381647,"transcription initiation factor TFIID subunit 11, transcript variant X4"
118,LOC113219004,251.0238639,3.91603343,1.296285709,3.020964748,0.002519707,0.043215904,"E3 ubiquitin-protein ligase RNF146, transcript variant X1"
132,LOC408359,151.398247,3.937387761,1.06819307,3.686026312,0.000227783,0.009785815,"MAGUK p55 subfamily member 6, transcript variant X3"
24,LOC100576828,80.66946845,3.949019344,1.265250425,3.121136548,0.001801545,0.034741355,"protein maelstrom homolog, transcript variant X3"
180,LOC409447,168.96868,3.977879006,1.169896168,3.400198337,0.00067337,0.01973286,"DNA repair and recombination protein RAD54-like, transcript variant X1"
26,LOC100576983,166.6520759,3.994196887,1.185273698,3.369851954,0.000752086,0.020766263,"uncharacterized LOC100576983, transcript variant X1"
509,LOC725633,485.4957336,4.00072448,1.197142064,3.341896171,0.000832082,0.021690877,probable DNA-directed RNA polymerases I and III subunit RPAC2
481,LOC725194,158.3905236,4.023064093,1.214454495,3.31265116,0.000924162,0.023431054,"cytosolic endo-beta-N-acetylglucosaminidase, transcript variant X1"
461,LOC724750,757.8712268,4.024561382,1.253687892,3.210178075,0.001326528,0.028703593,"ER membrane protein complex subunit 10, transcript variant X1"
477,LOC725128,372.2368017,4.034037382,1.135307065,3.553256652,0.000380493,0.013309737,uncharacterized LOC725128
232,LOC410855,166.7234657,4.034750763,1.290114349,3.127436545,0.001763379,0.034281971,"retinoblastoma-binding protein 5 homolog, transcript variant X2"
490,LOC725337,337.0166978,4.034794497,1.025481352,3.934537169,8.34E-05,0.004920131,"tRNA modification GTPase GTPBP3, mitochondrial, transcript variant X1"
289,LOC412422,324.4042988,4.036060466,1.197464847,3.370504343,0.000750307,0.020766263,"mediator of RNA polymerase II transcription subunit 1, transcript variant X2"
213,LOC410288,473.1448193,4.05443641,1.123697154,3.608121988,0.000308421,0.011867522,phytanoyl-CoA dioxygenase
267,LOC411896,355.8998098,4.059439089,1.254725993,3.235319195,0.001215068,0.027693897,"prolyl endopeptidase, transcript variant X1"
185,LOC409566,974.276444,4.063606685,1.049432664,3.872193828,0.00010786,0.005820501,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1
386,LOC551966,1391.108619,4.064175931,1.236957047,3.285624139,0.001017567,0.024945893,"multifunctional protein ADE2, transcript variant X1"
183,LOC409527,145.935461,4.084487311,1.201163887,3.400441319,0.000672772,0.01973286,"TBC domain-containing protein kinase-like protein, transcript variant X1"
114,LOC113218791,87.79725721,4.084753515,1.213134654,3.367106447,0.000759614,0.020812943,uncharacterized LOC113218791
288,LOC412381,540.7503134,4.09525798,1.16776435,3.506921565,0.000453323,0.015025866,vacuolar protein-sorting-associated protein 25
142,LOC408575,516.4222142,4.096713128,1.304723558,3.139908911,0.001690004,0.033385118,DNA methyltransferase 1-associated protein 1
561,LOC727378,518.5813176,4.112891375,1.2476001,3.29664239,0.00097848,0.024201186,"peptidyl-prolyl cis-trans isomerase-like 1, transcript variant X1"
560,LOC727275,641.0045657,4.113812709,0.881242071,4.668198268,3.04E-06,0.000484059,proliferating cell nuclear antigen
521,LOC726255,465.0639748,4.114285542,1.152456891,3.570012531,0.000356964,0.01307115,"complex I intermediate-associated protein 30, mitochondrial"
486,LOC725272,380.4495035,4.139119997,1.358093493,3.047743045,0.00230567,0.040757377,histone H3
400,LOC552156,202.9136091,4.150177738,1.306604295,3.176308048,0.001491625,0.030699717,DNA-directed RNA polymerase II subunit RPB2
99,LOC107964972,113.4857244,4.178905657,1.075248223,3.886456698,0.000101718,0.005661666,uncharacterized LOC107964972
207,LOC410093,704.5611705,4.1846498,1.032161988,4.054256841,5.03E-05,0.003504735,"geminin, transcript variant X2"
20,LOC100576571,252.4185413,4.188039163,1.300671258,3.21990598,0.001282326,0.028230321,"uncharacterized LOC100576571, transcript variant X2"
260,LOC411750,350.511065,4.1925148,1.275776796,3.286244751,0.001015327,0.024945893,"probable E3 ubiquitin-protein ligase HERC4, transcript variant X2"
59,LOC100578602,163.0523323,4.207641966,1.389769106,3.027583466,0.002465176,0.042778059,Hermansky-Pudlak syndrome 5 protein homolog
376,LOC551726,1218.974609,4.216082077,1.061759881,3.970843268,7.16E-05,0.004462578,inositol-tetrakisphosphate 1-kinase
438,LOC552830,625.5651767,4.235163615,1.251281937,3.384659756,0.000712665,0.020296084,alpha-soluble NSF attachment protein
271,LOC412000,184.3771873,4.249062687,1.421121547,2.989936151,0.002790358,0.046244692,"uncharacterized protein KIAA1841, transcript variant X2"
256,LOC411619,207.8300107,4.258234144,1.198059502,3.554276008,0.000379021,0.013309737,"double-strand-break repair protein rad21 homolog, transcript variant X1"
160,LOC409110,673.0394197,4.263326233,1.14418487,3.726081637,0.000194479,0.008826375,programmed cell death protein 2-like
551,LOC726800,1146.214387,4.299470817,0.94428553,4.553146988,5.28E-06,0.000730807,probable RNA polymerase II nuclear localization protein SLC7A6OS
320,LOC413285,57.56088542,4.301553676,1.204703019,3.570634096,0.000356118,0.01307115,zinc finger CCHC domain-containing protein 24
3,GeneID_104796158,88.97178614,4.306750635,1.086776159,3.962868158,7.41E-05,0.004519889,microRNA 9865
515,LOC725814,191.4184474,4.320079423,1.056083606,4.090660433,4.30E-05,0.003198989,uncharacterized LOC725814
140,LOC408524,85.29519306,4.322249939,1.191065134,3.62889469,0.000284637,0.011347028,ATP-dependent RNA helicase abstrakt
441,LOC724133,194.6902181,4.323621333,1.236172616,3.497587052,0.000469487,0.015388756,peptide chain release factor 1
506,LOC725595,475.409455,4.335259649,1.382354799,3.136141064,0.001711868,0.033666746,spermatogenesis-defective protein 39 homolog
148,LOC408687,848.1200162,4.344977054,1.29222201,3.362407558,0.00077266,0.020975584,putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
542,LOC726649,866.9698415,4.35250202,1.165406605,3.734749745,0.000187902,0.008616229,"thioredoxin domain-containing protein 15, transcript variant X3"
131,LOC408322,428.4503201,4.363485299,1.203864042,3.624566519,0.000289447,0.011410683,"uncharacterized LOC408322, transcript variant X1"
351,LOC551122,151.4977322,4.368776281,1.453524126,3.005644146,0.002650189,0.044698527,"coiled-coil domain-containing protein 42 like-2, transcript variant X3"
281,LOC412291,177.6893463,4.385727679,1.076483211,4.07412548,4.62E-05,0.003318817,uncharacterized protein KIAA2013 homolog
253,LOC411572,705.0808338,4.397197389,1.090010283,4.034087987,5.48E-05,0.003740536,ubiquitin carboxyl-terminal hydrolase 14
38,LOC100577342,119.3309272,4.402347922,1.434242166,3.069459277,0.002144466,0.038810895,uncharacterized LOC100577342
228,LOC410802,410.648148,4.409825977,1.128129945,3.908969882,9.27E-05,0.00529233,"microphthalmia-associated transcription factor, transcript variant X2"
42,LOC100577561,158.7083912,4.417820593,1.358446978,3.252111171,0.001145512,0.026748765,uncharacterized LOC100577561
536,LOC726537,654.0340716,4.420484769,1.219786717,3.623981724,0.000290102,0.011410683,probable ATP-dependent RNA helicase DDX27
459,LOC724741,345.8494675,4.475377277,1.27575204,3.508030665,0.000451437,0.015019615,lipase maturation factor 2
244,LOC411226,56.22559262,4.502801049,1.332264384,3.379810421,0.000725358,0.020509133,"tubulin epsilon chain, transcript variant X3"
380,LOC551792,518.7290455,4.506758347,1.469767328,3.06630734,0.002167204,0.038983247,"cytosolic carboxypeptidase 1, transcript variant X12"
398,LOC552105,482.7453183,4.509752435,1.136794796,3.967076954,7.28E-05,0.004471678,"adrenodoxin-like protein, mitochondrial"
32,LOC100577128,222.7984242,4.510489737,1.324239418,3.406098379,0.000658984,0.01946217,uncharacterized LOC100577128
505,LOC725587,409.4946837,4.515818654,1.241801976,3.636504645,0.000276363,0.011117316,"serine/arginine repetitive matrix protein 5, transcript variant X2"
176,LOC409388,317.6031636,4.526021275,1.054853033,4.290665272,1.78E-05,0.001751697,"ras-related protein Rab-18-B, transcript variant X2"
564,LOC727582,280.2241735,4.543084111,1.421589169,3.195778506,0.001394541,0.029455107,"tryptophan--tRNA ligase, cytoplasmic"
540,LOC726589,441.5975505,4.55547449,1.211171133,3.76121455,0.00016909,0.008045426,"dentin matrix acidic phosphoprotein 1, transcript variant X2"
224,LOC410690,196.7781875,4.566118548,1.176296979,3.88177359,0.000103697,0.005700137,haloacid dehalogenase-like hydrolase domain-containing 5
341,LOC413795,444.7544321,4.573066535,1.373916584,3.328489219,0.000873184,0.022595547,WD repeat-containing protein 34
426,LOC552703,788.7560007,4.574023649,1.250435729,3.657943822,0.000254247,0.010471663,"KAT8 regulatory NSL complex subunit 2, transcript variant X3"
437,LOC552812,170.9417351,4.592238665,1.034845245,4.437609091,9.10E-06,0.001103851,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A
406,LOC552334,490.1970703,4.605095347,1.062924572,4.332476142,1.47E-05,0.001551656,splicing factor 3A subunit 2
478,LOC725130,98.19867679,4.611761543,1.415746263,3.257477462,0.001124072,0.026528096,"uncharacterized LOC725130, transcript variant X1"
326,LOC413394,283.4056641,4.653469549,1.396424115,3.332418495,0.000860947,0.022344222,vesicle-trafficking protein SEC22b-B
137,LOC408447,120.2292975,4.660134876,1.132939677,4.113312449,3.90E-05,0.00308187,neurotactin
292,LOC412446,184.9474747,4.675115344,1.384766504,3.37610372,0.000735202,0.020509133,SCY1-like protein 2
407,LOC552361,435.1109409,4.676897487,1.313180194,3.561504742,0.000368735,0.013193681,"congested-like trachea protein, transcript variant X2"
552,LOC726859,112.245293,4.679939768,1.298819086,3.603226822,0.000314291,0.011937664,farnesyl pyrophosphate synthase-like
200,LOC409922,512.5870492,4.691592648,1.48262256,3.164387737,0.001554096,0.031737592,"ferrochelatase, mitochondrial, transcript variant X2"
242,LOC411188,112.5035412,4.701376048,1.352547659,3.475941138,0.000509064,0.015975945,"L-lactate dehydrogenase, transcript variant X2"
425,LOC552690,197.9908949,4.714209657,1.333178045,3.536069075,0.000406128,0.013985358,oxysterol-binding protein-related protein 11
525,LOC726323,2111.277628,4.715234933,0.945782009,4.985540947,6.18E-07,0.000156237,"uncharacterized LOC726323, transcript variant X1"
282,LOC412294,647.0693258,4.718848098,1.363388902,3.4611167,0.00053794,0.016646032,deoxynucleotidyltransferase terminal-interacting protein 2
493,LOC725372,77.12967265,4.726518833,1.478792275,3.196202005,0.001392496,0.029455107,uncharacterized LOC725372
251,LOC411535,165.9197001,4.73470086,1.240615106,3.816414001,0.000135405,0.006808729,"rho GTPase-activating protein 44, transcript variant X4"
352,LOC551178,201.5759147,4.771744431,1.286276642,3.709734184,0.000207477,0.00913518,"serine/threonine-protein phosphatase PGAM5, mitochondrial"
485,LOC725270,73.85843058,4.824501624,1.443620626,3.341945616,0.000831934,0.021690877,sentrin-specific protease 6
514,LOC725811,308.9139613,4.843133217,1.251448966,3.870020552,0.000108826,0.00583704,"E3 ubiquitin-protein ligase RNF181, transcript variant X2"
489,LOC725320,288.7976685,4.85702938,1.47970622,3.28242817,0.001029172,0.025160697,"N-alpha-acetyltransferase 35, NatC auxiliary subunit, transcript variant X3"
227,LOC410727,236.2939386,4.884850044,1.401015367,3.486649868,0.000489111,0.015740489,"39S ribosomal protein L38, mitochondrial, transcript variant X1"
415,LOC552514,519.6201193,4.903164894,1.23340763,3.97529963,7.03E-05,0.004462578,"HD domain-containing protein 2, transcript variant X2"
492,LOC725368,861.4223848,4.909415158,1.540456263,3.186987696,0.001437629,0.030007113,probable serine/threonine-protein kinase DDB_G0283337
291,LOC412442,169.7890939,4.924371794,1.449553159,3.39716537,0.000680878,0.019817787,retinol dehydrogenase 13
73,LOC102654517,91.77069919,4.927337794,1.555395936,3.167899363,0.001535447,0.03145533,uncharacterized LOC102654517
283,LOC412308,207.0414296,4.929061845,1.540641653,3.199356473,0.001377347,0.029301743,flap endonuclease 1
276,LOC412169,754.203044,4.951325653,1.540897064,3.213274766,0.001312307,0.028465479,cytoplasmic FMR1-interacting protein
428,LOC552732,90.70372935,4.954434514,1.591199966,3.113646694,0.001847906,0.035094357,alpha-ketoglutarate-dependent dioxygenase alkB homolog 6
367,LOC551556,254.9239617,4.982091093,1.674967069,2.974441222,0.002935227,0.047663775,probable serine/threonine-protein kinase DDB_G0283337
439,LOC552840,132.8213567,4.98534783,1.556252868,3.203430454,0.001358008,0.02917081,deoxynucleoside kinase
453,LOC724467,187.7680666,5.019759313,1.613613711,3.110880429,0.001865305,0.035348919,"iron-sulfur cluster assembly 2 homolog, mitochondrial"
468,LOC724842,238.9608721,5.0255765,1.303327447,3.855958465,0.000115277,0.006037598,"elongator complex protein 5, transcript variant X1"
390,LOC552016,164.4141684,5.034101794,0.949861763,5.299825712,1.16E-07,4.66E-05,mitochondrial 2-oxoglutarate/malate carrier protein
454,LOC724506,444.184108,5.057209557,1.382584936,3.657793041,0.000254396,0.010471663,HEAT repeat-containing protein 3
548,LOC726754,276.6849004,5.071343428,1.330396224,3.811904556,0.0001379,0.006895006,"kynurenine formamidase, transcript variant X3"
512,LOC725746,178.557537,5.077282648,1.237625564,4.102438406,4.09E-05,0.003146127,uncharacterized LOC725746
473,LOC724926,401.1177895,5.101883837,1.285360644,3.969223626,7.21E-05,0.004462578,"DNA polymerase alpha subunit B, transcript variant X1"
475,LOC724976,269.4739113,5.103037693,1.403056648,3.637086002,0.00027574,0.011117316,"WD repeat-containing protein 26, transcript variant X1"
295,LOC412560,55.77330456,5.11266151,1.361011036,3.756517304,0.000172294,0.008145923,cyclin-dependent kinase 9
311,LOC412928,263.3783382,5.154494881,1.052837512,4.895812338,9.79E-07,0.000222159,"regulation of nuclear pre-mRNA domain-containing protein 1B, transcript variant X2"
21,LOC100576645,68.01755831,5.185708472,1.387039336,3.738688829,0.000184983,0.008526538,probable serine/threonine-protein kinase DDB_G0276461
328,LOC413474,389.1130897,5.186897988,1.322494622,3.922056015,8.78E-05,0.00511184,"nuclear hormone receptor FTZ-F1 beta, transcript variant X2"
41,LOC100577543,164.1383451,5.189490645,1.688580205,3.073286439,0.002117152,0.038604896,"fez family zinc finger protein 1, transcript variant X2"
28,LOC100577003,688.9315746,5.204312074,1.461555401,3.560803834,0.000369721,0.013193681,"uncharacterized LOC100577003, transcript variant X1"
243,LOC411195,765.5564299,5.204434092,1.398733156,3.720819851,0.000198577,0.008966362,negative elongation factor E
417,LOC552533,253.0450369,5.285321977,1.502195507,3.518398206,0.00043416,0.01466534,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase"
541,LOC726612,164.9475282,5.311723363,1.307211292,4.063400763,4.84E-05,0.003424093,"evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial"
299,LOC412624,767.6954954,5.329717692,1.401100877,3.803950007,0.000142407,0.007080345,"methyltransferase-like protein 13, transcript variant X2"
119,LOC113219028,313.164644,5.354217744,1.267015828,4.225849138,2.38E-05,0.002194444,pancreatic triacylglycerol lipase-like
